text,intent
pets you have what kind,do_you_have_pets
i don't know how to spell theater,spelling
either or should work,maybe
can i substitute oregano for basil,ingredient_substitution
send 100 dollars from checking to savings,transfer
i want to make an alarm,alarm
i want to switch out of whisper mode,whisper_mode
what you just said is wrong,no
what does zesty mean,definition
"what time is it in fredericksburg, tx",time
how do i see me rewards for my chase card,rewards_balance
i'd like my account frozen,freeze_account
can you find me a place to stay in sacramento near the capitol on july 3-5,book_hotel
"never mind, cancel that",cancel
how often should i change my oil,oil_change_when
is there a charge to use my card in japan,international_fees
please flip a coin i hope its tails,flip_coin
"it's been 3 years since i changed my oil, how long until i have to deal with it",oil_change_when
is being alive the meaning of life,meaning_of_life
transfer $500 from my checking to my savings,transfer
go ahead and say all of the points on my list of to-do's please,todo_list
i want you to order everything on my shopping list,order
when will my car need an oil change,oil_change_when
"tomorrow, what will the date be",date
i'd like a new alarm set for 6am,alarm
"can you give me a thai meal suggestion, please",meal_suggestion
i want you to send ten dollars from bank of america to capital one,transfer
i'm vacationing in israel will i need a visa,international_visa
it turns out my card was declined at fry's and i would like to know why,card_declined
can you find me some good places in kentucky that serve sushi,restaurant_suggestion
will you let mary know my location,share_location
what would i need if i wanted to make chicken marsala,ingredients_list
set a timer for two hours,timer
reset the factory settings if possible,reset_settings
what things do you know about,what_can_i_ask_you
can you kindly clear my agenda list,todo_list_update
how much do i pay in apr on my amex card,apr
it looks like someone made an unauthorized amazon purchase on my account,report_fraud
can you instruct me on how to make german chocolate cake,recipe
help me to know what song is playing,what_song
what year were you born,how_old_are_you
go back to initial factory state,reset_settings
are there meeting rooms available between 10-11,schedule_meeting
when will you mail me a replacement card,replacement_card_duration
what stuff do you dump in an omelette,ingredients_list
how many years have you been on,how_old_are_you
would you please increase your speaker volume,change_volume
do you know any fun facts about mt everest,fun_fact
what are ways to improve my credit,improve_credit_score
where do i get the tax form that i have to report to the irs,w2
how do you spell out espresso,spelling
change the language you're using to american english,change_language
can i use baking soda instead of baking powder,ingredient_substitution
are there any sushi restaurants in reno that have good reviews,restaurant_suggestion
i want to pay my insurance bill,pay_bill
add to my task list get carpet cleaned,todo_list_update
my card is damaged and no longer function,damaged_card
i wanna schedule some car maintenance,schedule_maintenance
what's the interest rate i have from illinois national,interest_rate
i need to change my speaking to spanish,change_language
go ahead and roll those dice,roll_dice
is the gang getting together this afternoon,meeting_schedule
show me all hotels in evans with good reviews,book_hotel
i really need you to confirm my reservation for kevin at red robin,confirm_reservation
what about my vacation request,pto_request_status
need some good dinner ideas,meal_suggestion
flip that coin please,flip_coin
what is the reward balance on my discover card,rewards_balance
what amount of fuel do i have left,gas
show me some things to do in gatlinburg,travel_suggestion
please also list wash laundry on my to do list,todo_list_update
what is the easiest way to check my bank rewards card,rewards_balance
please help me figure out how to jump start my car,jump_start
tell me when you were born,how_old_are_you
i need to replace my lost card,report_lost_card
"help me please, my account is blocked",account_blocked
can you play an alarm at 5pm,alarm
do you know how many rewards points are currently on my discover card,rewards_balance
i replaced my tires last year when should i replace my tires again,tire_change
what kind of oil should i use for my current car,oil_change_how
what sort of gas should i get for my car,gas_type
i need to change your voice settings,change_speed
