text,intent
tell me ways to improve my credit score,improve_credit_score
can you suggest any good meals from chicago,meal_suggestion
how is the weather in miami,weather
when was my last payment,payday
"uber, i have 3 people who are going to union station",uber
what should i refer to you as,what_is_your_name
undo this process,cancel
ai i didn't hear you,repeat
would you let me know what flights are available out of dallas to el paso on march 20 for under $400,book_flight
what type of questions may i ask you,what_can_i_ask_you
let's terminate connection to my phone please,sync_device
please check the door to see who is there,smart_home
i need you to please repeat that,repeat
do i still have vacation days,pto_balance
please tell me the total calories a single serving of chocolate ice cream is expected to contain,calories
how can i spell avocado,spelling
tell me a joke about rats,tell_joke
what is the definition of incomprehensible,definition
"i'd like to change the pin on my savings account, please",pin_change
ai how are you doing today,greeting
i need to know what the latest is with my application for a visa credit card,application_status
find the applicable timezone for austin,timezone
can you buy something from walmartcom for me,order
do i need to get a visa for traveling to chile,international_visa
how do i fix my card being declined,card_declined
i'll have to think about it,maybe
i don't know where i put my phone,find_phone
how old are you again,how_old_are_you
can you tell me about the nutrients in jello,nutrition_info
what is the meaning of this life,meaning_of_life
how much is 500 dollars in pesos,exchange_rate
go and disconnect from my phone,sync_device
how can i set up direct deposit,direct_deposit
alert my bank and let them know that i'm travelling to stockholm,travel_notification
how much money is in my checking account,balance
my card didn't go through when i was buying a case of water at walmart,card_declined
find my credit score,credit_score
please play the song that goes like hey jude don't make it bad,play_music
tell me the status of my day off request,pto_request_status
"cancel the dinner reservation i made, okay",cancel_reservation
what are the international transactions fees for my industrial bank card,international_fees
"what is your favorite, cats or dogs",do_you_have_pets
hey there fellow,greeting
can you get me a table for 6 at johnnys,restaurant_reservation
what is the temperature setting of the ac,smart_home
are the reviews for mi casita good,restaurant_reviews
nutritional information for celery,nutrition_info
i need help with my 401k rollver since i got a new job,rollover_401k
i'm low on mouthwash so create an order for me,order
can you show me how to set up direct deposit for my paycheck to my first hawaiian bank account,direct_deposit
i need to know if capones does reservations in trenton,accept_reservations
can you set up a pto request for me for march 20th to april 12th,pto_request
i would like to apply for a bank of america travel rewards credit card,new_card
i want to pay my house bill,pay_bill
my car needs maintenance prepared,schedule_maintenance
is it safe to travel to iceland,travel_alert
how many pints are in 22 gallons,measurement_conversion
"where can i get the employment document that i need to do my taxes, please",w2
how many points have been earned on my amex,rewards_balance
i need to book a flight from texas to new york on may 25th and returning on the 28th,book_flight
am i running low on gas,gas
what is the total amount that i have spent on the cash app for this month so far,spending_history
tell me how to change the oil in 2014 odyssey,oil_change_how
why was my card declined for my monthly netflix subscription payment,card_declined
make sur eyou tell the bank that i will be traveling internationally soon,travel_notification
can my volume be increased,change_volume
i need to put in a pto request for march 4 to march 6,pto_request
what are the carry-on rules,carry_on
"i'm looking for a roundtrip flight from oma to sps august 1st, 2019 to august 2nd, 2019",book_flight
what meetings do i have on my agenda today,meeting_schedule
