my bank of america visa platinum was swiped from my belongings,8,0.091,130,0.038,57,0.035,9,0.033,54,0.03,39,0.026,50,0.024,138,0.024,92,0.023,71,0.022
how much do i pay the irs,105,0.137,54,0.107,49,0.066,114,0.055,110,0.042,45,0.039,15,0.03,11,0.026,23,0.025,33,0.023
show me where i am on the map,75,0.165,9,0.114,11,0.104,26,0.086,41,0.062,129,0.042,32,0.031,130,0.017,39,0.014,70,0.013
i want a new insurance plan,15,0.309,105,0.117,11,0.056,32,0.056,128,0.054,27,0.028,97,0.027,50,0.018,9,0.016,69,0.013
what's the biggest saas marketing company in the united states,50,0.051,11,0.039,75,0.037,39,0.035,96,0.029,1,0.029,127,0.026,32,0.023,130,0.023,9,0.023
wake me up at noon tomorrow,11,0.085,3,0.058,78,0.04,32,0.04,97,0.037,61,0.033,16,0.031,42,0.028,58,0.026,115,0.024
call me stevie,106,0.098,107,0.097,3,0.079,11,0.073,144,0.053,136,0.053,53,0.04,32,0.034,63,0.017,75,0.015
i need a reminder,58,0.101,61,0.101,16,0.053,147,0.04,97,0.031,11,0.025,40,0.025,32,0.024,9,0.017,86,0.017
i need you to flip a coin once,7,0.324,11,0.147,9,0.09,19,0.04,39,0.033,16,0.026,58,0.019,40,0.018,90,0.016,114,0.014
do you know why my card got declined,11,0.147,32,0.14,71,0.102,9,0.078,8,0.052,147,0.027,87,0.023,114,0.022,39,0.019,57,0.016
what gas does the car need,38,0.167,99,0.112,94,0.087,11,0.045,9,0.034,32,0.028,50,0.025,39,0.025,41,0.02,55,0.02
how much longer until my next day off,115,0.105,58,0.101,32,0.08,50,0.069,78,0.059,24,0.059,6,0.047,1,0.023,120,0.023,11,0.021
can you play right above it,11,0.114,32,0.061,69,0.046,130,0.041,137,0.038,90,0.038,75,0.034,9,0.031,39,0.03,50,0.029
could you find my interest rate for me,28,0.219,11,0.17,32,0.095,3,0.065,9,0.064,69,0.022,130,0.019,97,0.018,39,0.014,90,0.013
send david my location,75,0.137,26,0.117,41,0.066,2,0.056,135,0.043,121,0.039,148,0.026,11,0.02,97,0.019,32,0.018
will i get charged extra if i use my card while in italy,54,0.094,8,0.069,32,0.056,9,0.05,132,0.04,2,0.033,41,0.033,75,0.028,11,0.027,33,0.027
"are bananas on the list, if not can you add them",11,0.115,149,0.075,104,0.073,50,0.048,9,0.042,112,0.035,140,0.031,147,0.025,1,0.024,142,0.023
describe your types of pets,108,0.177,55,0.071,11,0.069,39,0.042,9,0.029,107,0.024,97,0.024,68,0.024,16,0.02,32,0.02
"can you submit a pto request for me from dates nov 2 to 10, please",115,0.133,32,0.093,9,0.05,11,0.043,128,0.031,69,0.029,121,0.027,50,0.022,1,0.022,78,0.022
what are the reviews like for l'auberge aubergine,112,0.116,82,0.08,101,0.056,66,0.042,34,0.036,50,0.036,32,0.034,11,0.029,77,0.024,9,0.02
"can you give me some fun suggestions for tourists to check out in las vegas, please",41,0.248,11,0.141,32,0.06,2,0.04,3,0.023,9,0.021,132,0.017,58,0.016,39,0.015,90,0.015
can you confirm my reservation for 8 pm on the 7th of november,97,0.148,115,0.106,3,0.065,9,0.059,11,0.057,69,0.057,32,0.054,113,0.046,58,0.032,50,0.024
do you know anything about my income,49,0.233,32,0.166,11,0.099,9,0.065,3,0.032,147,0.027,69,0.019,90,0.015,50,0.014,39,0.013
confirm my reservation for march 12 at 9:00 am,97,0.18,69,0.06,115,0.058,2,0.048,3,0.048,24,0.044,11,0.034,88,0.033,78,0.029,25,0.028
what name do you answer to,74,0.311,127,0.058,9,0.052,11,0.037,144,0.032,39,0.027,3,0.026,16,0.021,55,0.019,32,0.019
when should i expect my visa to expire,44,0.2,115,0.06,6,0.058,2,0.055,58,0.051,132,0.044,11,0.036,9,0.032,16,0.027,50,0.026
don't continue with what you're doing,87,0.233,147,0.139,91,0.113,71,0.07,97,0.054,14,0.026,16,0.023,50,0.02,132,0.018,148,0.015
get me the apr on my visa card,41,0.082,128,0.051,2,0.05,11,0.038,32,0.037,8,0.034,50,0.033,109,0.03,121,0.025,1,0.019
is there a way to get my current location,41,0.123,75,0.097,32,0.075,11,0.069,9,0.063,90,0.028,97,0.018,135,0.016,130,0.015,132,0.015
do you have a name i can use,74,0.372,11,0.117,9,0.048,32,0.037,144,0.029,97,0.022,106,0.019,55,0.015,90,0.014,130,0.013
can you add this song to my driving playlist,11,0.129,137,0.102,9,0.09,32,0.074,133,0.058,130,0.04,69,0.039,41,0.028,90,0.028,39,0.025
are my tires full or low,59,0.128,32,0.105,50,0.083,114,0.046,23,0.034,11,0.027,100,0.023,75,0.023,94,0.023,103,0.021
do you have a boss,127,0.498,50,0.058,32,0.037,9,0.025,97,0.017,147,0.015,55,0.014,39,0.014,130,0.013,11,0.012
i must know the closest gas station to glendale,38,0.113,11,0.084,148,0.071,132,0.064,41,0.055,9,0.04,2,0.033,99,0.031,32,0.031,16,0.027
can you help me tell what my starbucks rewards balance is,11,0.145,9,0.081,13,0.075,23,0.058,32,0.056,4,0.05,50,0.031,39,0.019,3,0.016,114,0.015
check maps for my location,75,0.144,132,0.094,2,0.055,41,0.05,11,0.036,16,0.028,32,0.022,130,0.022,94,0.02,39,0.019
can you say again,107,0.121,40,0.116,32,0.091,11,0.086,144,0.034,16,0.03,97,0.025,39,0.02,3,0.018,9,0.017
info on setting up direct deposit,89,0.113,129,0.095,1,0.058,16,0.043,68,0.031,50,0.029,61,0.027,39,0.026,11,0.021,32,0.02
where can i find that tax form my employer gives me,45,0.301,11,0.108,9,0.07,129,0.053,49,0.03,39,0.025,1,0.021,32,0.017,75,0.014,16,0.014
how long until i my card expires,44,0.23,115,0.09,6,0.07,58,0.065,32,0.055,111,0.037,11,0.03,114,0.026,9,0.017,50,0.016
i would love it if you could put a stop on my bank account,11,0.099,32,0.088,57,0.057,9,0.044,87,0.042,102,0.039,8,0.035,49,0.033,147,0.021,71,0.019
how long is it until my credit card expires,44,0.13,32,0.111,11,0.058,111,0.054,115,0.048,9,0.04,58,0.036,114,0.029,6,0.021,57,0.02
how do i build credit,141,0.096,9,0.058,114,0.054,11,0.038,32,0.036,12,0.026,129,0.023,4,0.022,13,0.022,39,0.022
look my location up on the map,75,0.254,9,0.057,11,0.034,26,0.032,39,0.03,130,0.026,16,0.023,41,0.022,55,0.02,94,0.018
life has what meaning or what's the secret to it,123,0.248,55,0.055,13,0.027,114,0.027,16,0.025,23,0.023,39,0.023,90,0.019,97,0.018,9,0.018
how can i benefit from using you,11,0.167,32,0.096,128,0.057,69,0.053,114,0.04,9,0.04,39,0.035,97,0.03,90,0.026,130,0.019
play heart shaped box,11,0.088,39,0.07,130,0.052,94,0.045,19,0.03,50,0.025,9,0.023,96,0.02,90,0.02,86,0.016
create alarms for 8 pm and 9 pm,16,0.119,138,0.103,1,0.057,58,0.046,6,0.041,61,0.037,115,0.035,27,0.028,50,0.026,39,0.021
safety concerns for malaysia,132,0.14,138,0.109,69,0.088,97,0.047,32,0.031,50,0.024,75,0.02,16,0.017,11,0.017,114,0.014
what is the age of the ai,115,0.209,55,0.039,9,0.037,39,0.025,58,0.025,30,0.023,50,0.023,105,0.019,97,0.018,11,0.017
tell me what pokemon is,9,0.152,11,0.126,55,0.043,32,0.041,96,0.033,39,0.025,107,0.023,69,0.022,97,0.021,41,0.021
what's a good joke,96,0.094,39,0.049,9,0.042,11,0.03,94,0.027,32,0.026,147,0.023,55,0.022,130,0.021,71,0.019
increase your vocals,20,0.278,11,0.039,86,0.038,116,0.033,39,0.029,114,0.026,130,0.025,53,0.025,107,0.021,61,0.017
i want all the things on the shopping list,140,0.209,50,0.104,104,0.096,1,0.069,11,0.041,130,0.039,142,0.027,32,0.024,126,0.02,100,0.017
are any shots recommended before going to kenya,132,0.075,41,0.071,76,0.065,2,0.04,82,0.035,16,0.03,32,0.025,50,0.024,69,0.022,97,0.022
how long would i have to wait if i want to go to golden corral,58,0.138,9,0.064,50,0.061,11,0.061,32,0.057,41,0.056,128,0.045,148,0.044,1,0.031,69,0.023
what's the last transaction i made yesterday,8,0.225,9,0.058,115,0.047,57,0.047,1,0.021,50,0.021,55,0.018,39,0.017,16,0.016,58,0.014
is there a meeting room available between one and two,11,0.118,32,0.116,50,0.062,97,0.058,9,0.039,90,0.031,25,0.028,26,0.026,75,0.023,18,0.023
how soon does my visa card expire,44,0.152,11,0.066,111,0.053,6,0.05,115,0.047,2,0.043,32,0.041,132,0.037,9,0.035,50,0.028
what's your city of origin,83,0.221,11,0.074,9,0.069,26,0.033,32,0.026,39,0.022,55,0.019,96,0.019,73,0.018,97,0.017
is there any traffic congestion on my way to the closest whole foods,132,0.113,32,0.095,121,0.076,122,0.058,41,0.058,3,0.037,75,0.036,11,0.035,50,0.031,2,0.03
add laundry detergent to the list,104,0.254,142,0.064,149,0.058,11,0.05,50,0.041,140,0.036,39,0.028,128,0.026,72,0.024,130,0.021
what's a good stretch to do to limber up,11,0.075,42,0.07,58,0.049,39,0.041,16,0.038,9,0.038,114,0.03,32,0.023,130,0.021,75,0.019
what is 100 multiplied by 55,81,0.148,9,0.084,55,0.057,39,0.053,96,0.044,1,0.038,50,0.033,16,0.032,114,0.02,40,0.018
indicate something funny on the topic of food,96,0.2,107,0.116,39,0.074,21,0.061,112,0.044,90,0.03,55,0.026,68,0.024,130,0.019,70,0.019
is there meaning to life,16,0.067,23,0.047,123,0.039,90,0.039,39,0.033,69,0.033,114,0.032,13,0.031,50,0.027,55,0.027
did i stick to my dinner budget,114,0.101,23,0.068,50,0.064,130,0.039,147,0.036,113,0.03,32,0.029,85,0.026,9,0.024,13,0.024
tell me where you come from,83,0.154,2,0.083,11,0.073,26,0.062,41,0.039,32,0.038,132,0.024,69,0.022,9,0.021,73,0.021
text message chris and say i love you,68,0.482,118,0.134,43,0.028,107,0.028,16,0.019,130,0.016,61,0.014,39,0.011,58,0.009,42,0.009
has my manager at mcdonald's confirmed i can take vacation,2,0.137,130,0.118,58,0.056,41,0.046,32,0.044,11,0.04,9,0.037,132,0.035,120,0.033,50,0.031
what if you need to obtain a new credit card,131,0.095,111,0.081,11,0.081,9,0.073,90,0.073,128,0.061,32,0.031,16,0.029,55,0.025,22,0.024
hi there,118,0.124,75,0.09,32,0.03,130,0.022,39,0.021,50,0.02,90,0.019,147,0.018,97,0.017,11,0.017
tell me something funny about parenting,11,0.112,96,0.087,9,0.07,21,0.066,32,0.054,69,0.026,39,0.026,90,0.024,107,0.024,97,0.018
find a mechanic to look at my check engine light,3,0.135,11,0.119,9,0.061,32,0.055,75,0.049,125,0.028,39,0.027,138,0.026,86,0.023,50,0.02
could i get some more checkbooks sent to me,32,0.114,11,0.114,90,0.065,50,0.052,8,0.05,3,0.046,9,0.029,1,0.029,130,0.026,121,0.018
what place were you born,83,0.161,32,0.05,11,0.049,9,0.045,26,0.039,50,0.029,16,0.027,69,0.026,96,0.026,97,0.025
will you reserve a table at olive garden for 3 people at 7,69,0.129,113,0.113,97,0.113,82,0.069,112,0.065,3,0.056,1,0.047,50,0.04,11,0.036,32,0.027
read my to-do list to me,126,0.341,18,0.081,16,0.047,142,0.046,11,0.035,39,0.028,50,0.028,1,0.02,68,0.018,58,0.015
when do i have meetings today,25,0.187,88,0.081,78,0.062,24,0.042,115,0.037,18,0.036,11,0.034,58,0.031,32,0.031,121,0.024
can i use yogurt in place of sour cream,72,0.359,11,0.095,32,0.087,112,0.067,90,0.026,128,0.023,130,0.022,3,0.021,23,0.019,9,0.015
what's a good way of backing out of a parking spot,41,0.073,9,0.058,39,0.042,55,0.032,75,0.032,11,0.031,90,0.03,130,0.028,147,0.028,109,0.023
can you tell me about your hobbies,10,0.275,11,0.111,32,0.081,9,0.049,69,0.04,3,0.018,90,0.017,130,0.016,39,0.014,97,0.013
how long should i bake the brownies for,77,0.179,129,0.081,3,0.063,66,0.056,11,0.049,58,0.044,32,0.044,112,0.042,1,0.037,9,0.033
tell me what my calendar looks like for march 12th,9,0.137,78,0.116,115,0.096,11,0.089,32,0.074,24,0.035,16,0.027,50,0.016,3,0.015,120,0.015
can see you see if there are meeting rooms available between 9:00 am and 11:00 am,11,0.117,25,0.071,9,0.069,97,0.052,32,0.05,69,0.035,39,0.033,90,0.024,88,0.021,3,0.02
would you skip past this song and just play what comes next,37,0.13,11,0.083,133,0.063,50,0.062,9,0.052,32,0.043,137,0.038,121,0.029,147,0.029,1,0.028
what is the due date on my xfinity internet bill for february,33,0.195,115,0.145,9,0.076,11,0.048,32,0.046,1,0.034,16,0.026,50,0.022,85,0.019,114,0.016
did i mark the mechanic's appointment on my calendar,78,0.149,97,0.071,125,0.066,16,0.045,130,0.041,50,0.04,9,0.04,24,0.036,32,0.03,115,0.029
have i recently had an oil change,48,0.234,46,0.101,145,0.08,147,0.037,130,0.033,32,0.029,50,0.028,115,0.027,9,0.022,11,0.02
how can i use make up to cover a cut on my cheek,9,0.222,11,0.162,32,0.041,39,0.027,129,0.027,90,0.027,130,0.025,128,0.022,50,0.015,147,0.014
what is our purpose here on earth,123,0.084,75,0.06,97,0.045,16,0.041,32,0.035,55,0.031,69,0.024,39,0.022,50,0.022,128,0.022
i lost my card how do i report it,36,0.337,11,0.106,9,0.099,32,0.041,114,0.017,129,0.017,71,0.017,8,0.015,92,0.013,138,0.012
have i been spending a lot on food lately,57,0.077,9,0.05,147,0.045,50,0.032,0,0.027,112,0.025,130,0.023,90,0.023,8,0.021,85,0.02
how many carry ons can i take on a flight with delta to seattle,41,0.087,86,0.08,11,0.063,98,0.061,9,0.045,2,0.042,32,0.034,132,0.031,50,0.03,100,0.028
how old did you just turn,30,0.161,115,0.121,58,0.05,9,0.049,16,0.033,27,0.032,96,0.029,11,0.023,75,0.018,50,0.014
please put chips on my shopping list,112,0.127,11,0.118,104,0.097,32,0.062,50,0.048,140,0.041,142,0.034,130,0.028,9,0.027,3,0.018
can you enable subtitles,32,0.169,11,0.12,107,0.046,9,0.045,130,0.025,97,0.025,147,0.024,69,0.023,90,0.022,39,0.02
please make a pto request from dates september 1 to 15,115,0.083,69,0.073,32,0.068,11,0.064,97,0.055,1,0.043,3,0.04,50,0.033,121,0.03,9,0.029
"i need some recommendations for fun tourist activities in washington, dc",41,0.164,11,0.115,32,0.086,2,0.086,132,0.035,9,0.032,75,0.026,128,0.017,58,0.016,142,0.015
can i deposit a check,11,0.12,32,0.12,8,0.065,130,0.05,9,0.038,114,0.034,39,0.033,3,0.031,50,0.03,147,0.026
how long do i put the casserole in,77,0.193,112,0.055,58,0.055,129,0.055,32,0.037,11,0.034,9,0.028,66,0.025,50,0.024,1,0.023
can you tell me my bank balance,32,0.188,11,0.183,9,0.082,23,0.041,3,0.037,114,0.035,130,0.02,69,0.019,39,0.017,50,0.016
i'd like to order more checks for my savings account,100,0.202,50,0.106,11,0.073,1,0.061,32,0.035,8,0.034,23,0.028,130,0.021,114,0.02,90,0.016
i'd like to report my card as stolen,11,0.12,32,0.119,36,0.114,92,0.086,8,0.038,138,0.033,71,0.024,114,0.02,146,0.018,39,0.018
"what time is it in punta gorda, florida",75,0.174,58,0.097,17,0.077,9,0.061,115,0.033,39,0.032,11,0.026,32,0.023,41,0.022,26,0.019
please set a timer for,6,0.112,58,0.111,11,0.107,130,0.029,77,0.029,32,0.028,39,0.025,97,0.022,9,0.021,16,0.019
where can i get some good food,82,0.195,112,0.119,11,0.097,50,0.075,32,0.055,1,0.043,104,0.037,9,0.024,113,0.023,41,0.014
show me a beef recipe,112,0.152,9,0.111,11,0.076,66,0.068,32,0.038,130,0.032,50,0.031,69,0.027,97,0.023,39,0.023
give me a tuna salad recipe,112,0.21,11,0.084,66,0.064,9,0.057,32,0.056,130,0.039,82,0.038,39,0.022,50,0.02,3,0.018
does hannahs in galloway take reservations,69,0.112,82,0.051,113,0.044,50,0.038,97,0.037,41,0.035,112,0.031,144,0.024,11,0.023,39,0.022
because of circumstances i don't need my reservation anymore,91,0.092,52,0.06,97,0.05,87,0.049,27,0.048,50,0.035,147,0.032,71,0.032,44,0.032,39,0.026
i am stranded and need uber,148,0.143,32,0.066,41,0.063,11,0.048,3,0.038,75,0.034,116,0.031,121,0.029,97,0.028,132,0.027
go into whisper mode now please,56,0.137,107,0.118,32,0.084,11,0.067,27,0.059,20,0.044,69,0.044,97,0.017,19,0.017,53,0.015
what are some good sushi restaurants in reno,82,0.209,112,0.122,11,0.043,32,0.039,121,0.034,50,0.032,27,0.026,9,0.022,75,0.022,41,0.02
make me a reminder that tommorow is trash day,16,0.089,61,0.054,115,0.052,11,0.043,1,0.037,9,0.032,50,0.03,39,0.03,125,0.019,6,0.019
tell me the current location,32,0.123,11,0.086,75,0.08,9,0.068,41,0.055,2,0.036,61,0.024,3,0.021,26,0.02,86,0.019
i want to find new cyberpunk fiction books,11,0.157,32,0.122,50,0.036,69,0.026,90,0.024,128,0.023,42,0.019,97,0.017,39,0.016,1,0.015
i need to know what the most recent update is on the status of my online purchase,50,0.132,32,0.103,1,0.069,9,0.068,11,0.067,16,0.062,115,0.038,8,0.034,100,0.031,58,0.028
can you check to see how busy that restaurant is for dinner,11,0.086,9,0.083,32,0.078,18,0.061,82,0.05,113,0.049,112,0.041,3,0.038,130,0.031,69,0.027
can you identify this song that's playing,133,0.208,9,0.168,137,0.094,11,0.077,130,0.036,32,0.03,39,0.025,97,0.02,90,0.019,69,0.016
secure us a meeting room for 9am on friday,97,0.146,88,0.107,69,0.077,11,0.056,25,0.053,3,0.031,58,0.027,1,0.027,50,0.023,24,0.02
does life have meaning,32,0.076,16,0.057,69,0.049,90,0.038,123,0.038,114,0.035,11,0.03,97,0.029,23,0.028,50,0.026
what is my current signal strength,32,0.137,9,0.063,11,0.053,50,0.049,122,0.031,55,0.027,81,0.023,97,0.021,114,0.021,39,0.02
i want to roll a dice,35,0.402,11,0.094,90,0.046,32,0.039,130,0.032,39,0.027,9,0.025,97,0.017,69,0.014,50,0.013
tell me how do i schedule a meeting,88,0.219,11,0.154,9,0.069,25,0.046,97,0.029,32,0.026,3,0.025,129,0.023,58,0.023,39,0.017
i can not thank you enough,43,0.117,116,0.039,58,0.029,130,0.029,19,0.027,11,0.024,118,0.023,50,0.022,32,0.021,69,0.021
what's the amount due on my latest sprint bill,85,0.071,33,0.064,9,0.055,57,0.036,3,0.034,1,0.032,114,0.032,16,0.032,11,0.03,8,0.027
what do people say about village inn,9,0.044,39,0.04,50,0.035,11,0.034,75,0.032,90,0.029,32,0.028,69,0.027,55,0.023,97,0.02
is the ride short to the airport in la,41,0.154,75,0.064,130,0.057,121,0.046,9,0.044,19,0.041,135,0.041,39,0.035,147,0.031,94,0.03
can you assist me rolling over a 401k for a new job,119,0.282,32,0.07,11,0.063,3,0.048,9,0.043,42,0.033,135,0.023,27,0.02,130,0.02,50,0.019
can you tell me until what time the stock market is open,11,0.139,9,0.087,32,0.075,58,0.06,3,0.056,115,0.037,39,0.028,69,0.02,50,0.019,130,0.018
how early should i leave to the airport in la,41,0.163,58,0.067,2,0.06,129,0.045,11,0.045,9,0.042,1,0.042,132,0.031,98,0.027,50,0.022
is cleaning the outside windows on my todo list,126,0.306,50,0.052,75,0.039,142,0.029,130,0.028,1,0.028,39,0.025,58,0.025,147,0.023,86,0.018
i need to get four people to red lobster; can you order me an uber,112,0.125,41,0.108,50,0.054,82,0.05,9,0.045,69,0.041,1,0.039,3,0.036,113,0.031,116,0.027
tell me how the russians say notebook,9,0.077,11,0.072,32,0.039,97,0.032,69,0.029,70,0.025,39,0.025,53,0.025,3,0.024,144,0.021
i really want to pay my cable bill from my checking account,11,0.11,110,0.108,33,0.058,130,0.046,32,0.046,8,0.038,9,0.035,50,0.028,121,0.027,23,0.027
please get my credit score,11,0.153,47,0.14,32,0.12,141,0.109,9,0.048,3,0.037,130,0.024,114,0.019,128,0.015,39,0.014
i was at safeway trying to buy groceries and my card got declined,71,0.449,8,0.117,9,0.03,39,0.027,75,0.021,50,0.02,147,0.019,1,0.018,57,0.011,23,0.011
put this song on my edm playlist,133,0.136,137,0.122,11,0.041,39,0.038,50,0.037,130,0.028,94,0.027,29,0.022,32,0.022,67,0.02
i need lodging in lizton near the ice cream parlor from may 3rd until the 8th,41,0.096,11,0.095,32,0.075,2,0.054,115,0.044,132,0.038,58,0.034,97,0.033,69,0.031,9,0.027
when will my american express card expire,44,0.193,32,0.09,11,0.06,58,0.056,6,0.052,115,0.052,111,0.03,9,0.023,16,0.02,57,0.017
how far along is my purchase,50,0.213,148,0.105,75,0.061,57,0.048,32,0.047,115,0.046,1,0.027,86,0.025,8,0.025,128,0.023
how do i decide on a good first tattoo,9,0.078,3,0.077,11,0.059,32,0.046,69,0.031,50,0.03,97,0.028,1,0.026,42,0.02,90,0.02
do i need any tools to change the oil in my car,11,0.122,48,0.121,32,0.087,9,0.068,46,0.05,147,0.037,50,0.033,90,0.026,3,0.025,1,0.025
get mom on the phone,3,0.251,11,0.061,63,0.05,39,0.044,32,0.038,130,0.03,121,0.028,50,0.028,1,0.027,16,0.023
i would like to change your name to eli,106,0.168,11,0.109,74,0.067,136,0.049,144,0.041,32,0.034,135,0.031,97,0.028,107,0.024,69,0.021
what's life's meaning,123,0.094,16,0.076,55,0.043,97,0.03,114,0.03,23,0.029,39,0.027,50,0.022,1,0.022,69,0.021
go over my shopping list with me,140,0.286,104,0.102,11,0.078,50,0.026,9,0.025,86,0.024,142,0.02,1,0.016,39,0.014,130,0.013
which gas type does this car take,99,0.203,38,0.136,94,0.088,11,0.043,39,0.032,9,0.03,50,0.027,55,0.027,32,0.026,41,0.022
i'd like to change the pin number on my visa account,22,0.276,11,0.106,27,0.031,9,0.03,41,0.021,130,0.021,8,0.019,90,0.018,50,0.017,39,0.015
what do you do if your 4 year old just ate playdoh,9,0.139,112,0.073,90,0.037,55,0.032,39,0.026,147,0.025,11,0.024,130,0.023,96,0.022,50,0.021
i want to know the bofa routing number,9,0.135,121,0.08,129,0.038,41,0.029,90,0.025,32,0.022,55,0.019,1,0.019,75,0.018,3,0.018
when ought i get my tires changed next,125,0.133,103,0.11,50,0.093,32,0.089,11,0.076,1,0.064,58,0.047,3,0.028,128,0.02,115,0.017
